Name: CCTV-3, URL: http://[2409:8087:1a0a:df::404e]:80/wh7f454c46tw1306766403_-33994166/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 贵州卫视, URL: http://110.53.52.63:8888/newlive/live/hls/28/live.m3u8$订阅源, Date: None, Resolution: None, Response Time: 646 ms
Name: 贵州卫视, URL: http://tv.2cf.x10.mx/2hl/3221225626/index.m3u8?ace$订阅源, Date: None, Resolution: None, Response Time: 287 ms
Name: 贵州卫视, URL: http://tv.2cf.x10.mx/2hl/3221226383/index.m3u8?ace$订阅源, Date: None, Resolution: None, Response Time: 287 ms
Name: 贵州卫视, URL: http://tv.2cf.x10.mx/2hl/3221226474/index.m3u8?ace$订阅源, Date: None, Resolution: None, Response Time: 287 ms
Name: 贵州卫视, URL: http://218.13.14.6:60050/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 4154 ms
Name: 贵州卫视, URL: http://60.214.104.110:352/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3332 ms
Name: 贵州卫视, URL: http://110.7.131.79:9901$订阅源, Date: None, Resolution: None, Response Time: 1413 ms
Name: 贵州卫视, URL: http://110.7.131.231:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2377 ms
Name: 贵州卫视, URL: http://110.7.131.40:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2154 ms
Name: 贵州卫视, URL: http://110.7.131.231:9901$订阅源, Date: None, Resolution: None, Response Time: 2377 ms
Name: 贵州卫视, URL: http://110.7.131.146:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3496 ms
Name: 贵州卫视, URL: http://110.7.131.193:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2184 ms
Name: 贵州卫视, URL: http://110.7.131.40:9901$订阅源, Date: None, Resolution: None, Response Time: 2154 ms
Name: 贵州卫视, URL: http://110.7.131.79:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1413 ms
Name: 贵州卫视, URL: http://116.117.104.34:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3395 ms
Name: 贵州卫视, URL: http://110.7.131.146:9901$订阅源, Date: None, Resolution: None, Response Time: 3496 ms
Name: 贵州卫视, URL: http://110.7.131.193:9901$订阅源, Date: None, Resolution: None, Response Time: 2184 ms
Name: 贵州卫视, URL: http://110.7.131.4:9901$订阅源, Date: None, Resolution: None, Response Time: 6058 ms
Name: 贵州卫视, URL: http://110.7.131.4:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 6058 ms
Name: 贵州卫视, URL: https://tv.bfsu.edu.cn/hls/gzhd.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1692 ms
Name: 贵州卫视, URL: http://61.136.172.236:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 450 ms
Name: 贵州卫视, URL: http://58.19.38.162:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 3954 ms
Name: 海南卫视, URL: http://livelyws.chinamcache.com/lyws/zb01.m3u8?auth_key=1593241343-0-0-90b80e74457c94b2015f9428a1cb9b0e$订阅源, Date: None, Resolution: None, Response Time: 574 ms
Name: 海南卫视, URL: http://61.138.128.226:19901/tsfile/live/1015_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 491 ms
Name: 海南卫视, URL: http://110.53.218.182:9902/tsfile/live/1009_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1305 ms
Name: 海南卫视, URL: http://61.138.128.226:19901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 491 ms
Name: 海南卫视, URL: http://36.32.174.67:60080/newlive/live/hls/46/live.m3u8$订阅源, Date: None, Resolution: None, Response Time: 918 ms
Name: 海南卫视, URL: http://58.221.214.82:9901/tsfile/live/0016_2.m3u8$订阅源, Date: None, Resolution: None, Response Time: 430 ms
Name: 海南卫视, URL: http://tv.2cf.x10.mx/2hl/3221226465/index.m3u8?ace$订阅源, Date: None, Resolution: None, Response Time: 287 ms
Name: 海南卫视, URL: http://tv.2cf.x10.mx/2hl/3221226445/index.m3u8?ace$订阅源, Date: None, Resolution: None, Response Time: 287 ms
Name: 海南卫视, URL: http://tv.2cf.x10.mx/2hl/3221225639/index.m3u8?ace$订阅源, Date: None, Resolution: None, Response Time: 287 ms
Name: 海南卫视, URL: http://58.221.214.82:9901/tsfile/live/0016_2.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 430 ms
Name: 海南卫视, URL: https://www.yangshipin.cn/tv/home?pid=600002506$订阅源, Date: None, Resolution: None, Response Time: 241 ms
Name: 海南卫视, URL: http://php.jdshipin.com:8880/cqyx.php?id=HAINANSD$订阅源, Date: None, Resolution: None, Response Time: 165 ms
Name: 海南卫视, URL: http://tvbox6.icu/tv/migu.php?id=hinws$订阅源, Date: None, Resolution: None, Response Time: 620 ms
Name: 海南卫视, URL: http://183.11.239.36:808/hls/124/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 396 ms
Name: 海南卫视, URL: http://118.122.189.74:9901/tsfile/live/0108_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 9561 ms
Name: 海南卫视, URL: https://tv.bfsu.edu.cn/hls/lyhd.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1692 ms
Name: 河北卫视, URL: http://111.61.236.247:9081/hls/17/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 586 ms
Name: 河北卫视, URL: http://61.138.128.226:19901/tsfile/live/0117_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 491 ms
Name: 河北卫视, URL: http://110.53.218.182:9902/tsfile/live/0117_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1305 ms
Name: 河北卫视, URL: http://36.32.174.67:60080/newlive/live/hls/36/live.m3u8$订阅源, Date: None, Resolution: None, Response Time: 918 ms
Name: 河北卫视, URL: http://121.33.239.242:9901/tsfile/live/0117_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 857 ms
Name: 河北卫视, URL: http://tv.2cf.x10.mx/2hl/3221226406/index.m3u8?ace$订阅源, Date: None, Resolution: None, Response Time: 287 ms
Name: 河北卫视, URL: http://tv.2cf.x10.mx/2hl/3221225623/index.m3u8?ace$订阅源, Date: None, Resolution: None, Response Time: 287 ms
Name: 河北卫视, URL: http://tv.2cf.x10.mx/2hl/3221226448/index.m3u8?ace$订阅源, Date: None, Resolution: None, Response Time: 287 ms
Name: 河北卫视, URL: http://php.jdshipin.com:8880/cqyx.php?id=HEBEISD$订阅源, Date: None, Resolution: None, Response Time: 165 ms
Name: 河北卫视, URL: https://www.yangshipin.cn/tv/home?pid=600002493$订阅源, Date: None, Resolution: None, Response Time: 241 ms
Name: 河北卫视, URL: http://60.214.104.110:352/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3332 ms
Name: 河北卫视, URL: http://116.128.242.83:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 1564 ms
Name: 河北卫视, URL: http://110.7.131.79:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1413 ms
Name: 河北卫视, URL: http://110.7.131.231:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2377 ms
Name: 河北卫视, URL: http://110.7.131.79:9901$订阅源, Date: None, Resolution: None, Response Time: 1413 ms
Name: 河北卫视, URL: http://110.7.131.231:9901$订阅源, Date: None, Resolution: None, Response Time: 2377 ms
Name: 河北卫视, URL: http://116.117.104.34:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3395 ms
Name: 河北卫视, URL: http://110.7.131.193:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2184 ms
Name: 河北卫视, URL: http://110.7.131.40:9901$订阅源, Date: None, Resolution: None, Response Time: 2154 ms
Name: 河北卫视, URL: http://110.7.131.146:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3496 ms
Name: 河北卫视, URL: http://110.7.131.146:9901$订阅源, Date: None, Resolution: None, Response Time: 3496 ms
Name: 河北卫视, URL: http://110.7.131.193:9901$订阅源, Date: None, Resolution: None, Response Time: 2184 ms
Name: 河北卫视, URL: http://110.7.131.40:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2154 ms
Name: 河北卫视, URL: http://110.7.131.4:9901$订阅源, Date: None, Resolution: None, Response Time: 6058 ms
Name: 河北卫视, URL: http://110.7.131.4:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 6058 ms
Name: 河北卫视, URL: http://61.136.172.236:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 450 ms
Name: 河南卫视, URL: http://111.61.236.247:9081/hls/33/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 586 ms
Name: 河南卫视, URL: http://61.138.128.226:19901/tsfile/live/0139_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 491 ms
Name: 河南卫视, URL: http://58.19.43.46:9901/tsfile/live/1006_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 383 ms
Name: 河南卫视, URL: http://60.223.224.176:8888/newlive/live/hls/32/live.m3u8$订阅源, Date: None, Resolution: None, Response Time: 407 ms
Name: 河南卫视, URL: http://61.138.128.226:19901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 491 ms
Name: 河南卫视, URL: http://110.53.52.63:8888/newlive/live/hls/32/live.m3u8$订阅源, Date: None, Resolution: None, Response Time: 646 ms
Name: 河南卫视, URL: http://tv.2cf.x10.mx/2hl/3221226320/index.m3u8?ace$订阅源, Date: None, Resolution: None, Response Time: 287 ms
Name: 河南卫视, URL: http://tv.2cf.x10.mx/2hl/3221226480/index.m3u8?ace$订阅源, Date: None, Resolution: None, Response Time: 287 ms
Name: 河南卫视, URL: http://php.jdshipin.com:8880/cqyx.php?id=HENANHD$订阅源, Date: None, Resolution: None, Response Time: 165 ms
Name: 河南卫视, URL: http://110.7.131.79:9901$订阅源, Date: None, Resolution: None, Response Time: 1413 ms
Name: 河南卫视, URL: http://116.117.104.34:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3395 ms
Name: 河南卫视, URL: http://110.7.131.79:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1413 ms
Name: 河南卫视, URL: http://110.7.131.146:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3496 ms
Name: 河南卫视, URL: http://110.7.131.146:9901$订阅源, Date: None, Resolution: None, Response Time: 3496 ms
Name: 河南卫视, URL: http://110.7.131.193:9901$订阅源, Date: None, Resolution: None, Response Time: 2184 ms
Name: 河南卫视, URL: http://110.7.131.231:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2377 ms
Name: 河南卫视, URL: http://110.7.131.231:9901$订阅源, Date: None, Resolution: None, Response Time: 2377 ms
Name: 河南卫视, URL: http://110.7.131.193:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2184 ms
Name: 河南卫视, URL: http://110.7.131.40:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2154 ms
Name: 河南卫视, URL: http://110.7.131.40:9901$订阅源, Date: None, Resolution: None, Response Time: 2154 ms
Name: 河南卫视, URL: http://110.7.131.4:9901$订阅源, Date: None, Resolution: None, Response Time: 6058 ms
Name: 河南卫视, URL: http://110.7.131.4:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 6058 ms
Name: 河南卫视, URL: https://tv.bfsu.edu.cn/hls/hnhd.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1692 ms
Name: 河南卫视, URL: http://61.136.172.236:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 450 ms
Name: 河南卫视, URL: http://58.19.38.162:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 3954 ms
Name: 吉林卫视, URL: http://110.53.52.63:8888/newlive/live/hls/34/live.m3u8$订阅源, Date: None, Resolution: None, Response Time: 646 ms
Name: 吉林卫视, URL: http://111.61.236.247:9081/hls/45/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 586 ms
Name: 吉林卫视, URL: http://110.53.218.182:9902/tsfile/live/0116_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1305 ms
Name: 吉林卫视, URL: http://58.19.43.46:9901/tsfile/live/1007_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 383 ms
Name: 吉林卫视, URL: http://tv.2cf.x10.mx/2hl/3221226397/index.m3u8?ace$订阅源, Date: None, Resolution: None, Response Time: 287 ms
Name: 吉林卫视, URL: http://tv.2cf.x10.mx/2hl/3221226386/index.m3u8?ace$订阅源, Date: None, Resolution: None, Response Time: 287 ms
Name: 吉林卫视, URL: http://218.13.14.6:60050/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 4154 ms
Name: 吉林卫视, URL: http://110.7.131.193:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2184 ms
Name: 吉林卫视, URL: http://110.7.131.231:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2377 ms
Name: 吉林卫视, URL: http://110.7.131.79:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1413 ms
Name: 吉林卫视, URL: http://110.7.131.79:9901$订阅源, Date: None, Resolution: None, Response Time: 1413 ms
Name: 吉林卫视, URL: http://110.7.131.40:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2154 ms
Name: 吉林卫视, URL: http://110.7.131.231:9901$订阅源, Date: None, Resolution: None, Response Time: 2377 ms
Name: 吉林卫视, URL: http://110.7.131.40:9901$订阅源, Date: None, Resolution: None, Response Time: 2154 ms
Name: 吉林卫视, URL: http://116.117.104.34:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3395 ms
Name: 吉林卫视, URL: http://110.7.131.146:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3496 ms
Name: 吉林卫视, URL: http://110.7.131.146:9901$订阅源, Date: None, Resolution: None, Response Time: 3496 ms
Name: 吉林卫视, URL: http://110.7.131.193:9901$订阅源, Date: None, Resolution: None, Response Time: 2184 ms
Name: 吉林卫视, URL: http://110.7.131.4:9901$订阅源, Date: None, Resolution: None, Response Time: 6058 ms
Name: 吉林卫视, URL: http://110.7.131.4:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 6058 ms
Name: 吉林卫视, URL: https://tv.bfsu.edu.cn/hls/jlhd.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1692 ms
Name: 吉林卫视, URL: http://61.136.172.236:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 450 ms
Name: 江苏卫视, URL: http://111.61.236.247:9081/hls/26/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 586 ms
Name: 江苏卫视, URL: http://61.138.128.226:19901/tsfile/live/0127_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 491 ms
Name: 江苏卫视, URL: http://58.19.43.46:9901/tsfile/live/1038_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 383 ms
Name: 江苏卫视, URL: http://61.138.128.226:19901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 491 ms
Name: 江苏卫视, URL: http://110.53.52.63:8888/newlive/live/hls/21/live.m3u8$订阅源, Date: None, Resolution: None, Response Time: 646 ms
Name: 江苏卫视, URL: http://60.223.224.176:8888/newlive/live/hls/21/live.m3u8$订阅源, Date: None, Resolution: None, Response Time: 407 ms
Name: 江苏卫视, URL: http://116.9.204.242:9901/tsfile/live/0127_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 418 ms
Name: 江苏卫视, URL: http://tv.2cf.x10.mx/2hl/3221225613/index.m3u8?ace$订阅源, Date: None, Resolution: None, Response Time: 287 ms
Name: 江苏卫视, URL: http://tv.2cf.x10.mx/2hl/3221226310/index.m3u8?ace$订阅源, Date: None, Resolution: None, Response Time: 287 ms
Name: 江苏卫视, URL: http://tv.2cf.x10.mx/2hl/3221226495/index.m3u8?ace$订阅源, Date: None, Resolution: None, Response Time: 287 ms
Name: 江苏卫视, URL: http://116.128.242.83:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 1564 ms
Name: 江苏卫视, URL: http://116.117.104.34:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3395 ms
Name: 江苏卫视, URL: http://110.7.131.79:9901$订阅源, Date: None, Resolution: None, Response Time: 1413 ms
Name: 江苏卫视, URL: http://110.7.131.193:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2184 ms
Name: 江苏卫视, URL: http://110.7.131.231:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2377 ms
Name: 江苏卫视, URL: http://110.7.131.193:9901$订阅源, Date: None, Resolution: None, Response Time: 2184 ms
Name: 江苏卫视, URL: http://110.7.131.231:9901$订阅源, Date: None, Resolution: None, Response Time: 2377 ms
Name: 江苏卫视, URL: http://110.7.131.79:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1413 ms
Name: 江苏卫视, URL: http://110.7.131.146:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3496 ms
Name: 江苏卫视, URL: http://110.7.131.146:9901$订阅源, Date: None, Resolution: None, Response Time: 3496 ms
Name: 江苏卫视, URL: http://110.7.131.40:9901$订阅源, Date: None, Resolution: None, Response Time: 2154 ms
Name: 江苏卫视, URL: http://110.7.131.40:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2154 ms
Name: 江苏卫视, URL: http://110.7.131.4:9901$订阅源, Date: None, Resolution: None, Response Time: 6058 ms
Name: 江苏卫视, URL: http://110.7.131.4:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 6058 ms
Name: 江苏卫视, URL: https://tv.bfsu.edu.cn/hls/jshd.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1692 ms
Name: 江苏卫视, URL: http://61.136.172.236:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 450 ms
Name: 江苏卫视, URL: http://58.19.38.162:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 3954 ms
Name: 江西卫视, URL: http://111.61.236.247:9081/hls/36/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 586 ms
Name: 江西卫视, URL: http://61.138.128.226:19901/tsfile/live/0138_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 491 ms
Name: 江西卫视, URL: http://58.19.43.46:9901/tsfile/live/1045_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 383 ms
Name: 江西卫视, URL: http://61.138.128.226:19901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 491 ms
Name: 江西卫视, URL: http://110.53.52.63:8888/newlive/live/hls/41/live.m3u8$订阅源, Date: None, Resolution: None, Response Time: 646 ms
Name: 江西卫视, URL: http://tv.2cf.x10.mx/2hl/3221226344/index.m3u8?ace$订阅源, Date: None, Resolution: None, Response Time: 287 ms
Name: 江西卫视, URL: http://tv.2cf.x10.mx/2hl/3221226504/index.m3u8?ace$订阅源, Date: None, Resolution: None, Response Time: 287 ms
Name: 江西卫视, URL: http://116.128.242.83:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 1564 ms
Name: 江西卫视, URL: http://116.117.104.34:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3395 ms
Name: 江西卫视, URL: http://110.7.131.40:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2154 ms
Name: 江西卫视, URL: http://110.7.131.79:9901$订阅源, Date: None, Resolution: None, Response Time: 1413 ms
Name: 江西卫视, URL: http://110.7.131.146:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3496 ms
Name: 江西卫视, URL: http://110.7.131.193:9901$订阅源, Date: None, Resolution: None, Response Time: 2184 ms
Name: 江西卫视, URL: http://110.7.131.79:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1413 ms
Name: 江西卫视, URL: http://110.7.131.193:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2184 ms
Name: 江西卫视, URL: http://110.7.131.231:9901$订阅源, Date: None, Resolution: None, Response Time: 2377 ms
Name: 江西卫视, URL: http://110.7.131.231:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2377 ms
Name: 江西卫视, URL: http://110.7.131.146:9901$订阅源, Date: None, Resolution: None, Response Time: 3496 ms
Name: 江西卫视, URL: http://110.7.131.40:9901$订阅源, Date: None, Resolution: None, Response Time: 2154 ms
Name: 江西卫视, URL: http://110.7.131.4:9901$订阅源, Date: None, Resolution: None, Response Time: 6058 ms
Name: 江西卫视, URL: http://110.7.131.4:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 6058 ms
Name: 江西卫视, URL: https://tv.bfsu.edu.cn/hls/jxhd.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1692 ms
Name: 江西卫视, URL: http://61.136.172.236:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 450 ms
Name: 江西卫视, URL: http://58.19.38.162:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 3954 ms
Name: 辽宁卫视, URL: http://111.61.236.247:9081/hls/30/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 586 ms
Name: 辽宁卫视, URL: http://61.138.128.226:19901/tsfile/live/0121_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 491 ms
Name: 辽宁卫视, URL: http://58.19.43.46:9901/tsfile/live/1041_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 383 ms
Name: 辽宁卫视, URL: http://61.138.128.226:19901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 491 ms
Name: 辽宁卫视, URL: http://dassby.qqff.top:99/live/辽宁卫视高清/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 511 ms
Name: 辽宁卫视, URL: http://110.53.52.63:8888/newlive/live/hls/46/live.m3u8$订阅源, Date: None, Resolution: None, Response Time: 646 ms
Name: 辽宁卫视, URL: http://tv.2cf.x10.mx/2hl/3221226546/index.m3u8?ace$订阅源, Date: None, Resolution: None, Response Time: 287 ms
Name: 辽宁卫视, URL: http://tv.2cf.x10.mx/2hl/3221226254/index.m3u8?ace$订阅源, Date: None, Resolution: None, Response Time: 287 ms
Name: 辽宁卫视, URL: http://tv.2cf.x10.mx/2hl/3221225619/index.m3u8?ace$订阅源, Date: None, Resolution: None, Response Time: 287 ms
Name: 辽宁卫视, URL: http://116.128.242.83:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 1564 ms
Name: 辽宁卫视, URL: http://110.7.131.40:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2154 ms
Name: 辽宁卫视, URL: http://110.7.131.79:9901$订阅源, Date: None, Resolution: None, Response Time: 1413 ms
Name: 辽宁卫视, URL: http://116.117.104.34:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3395 ms
Name: 辽宁卫视, URL: http://110.7.131.79:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1413 ms
Name: 辽宁卫视, URL: http://110.7.131.146:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3496 ms
Name: 辽宁卫视, URL: http://110.7.131.146:9901$订阅源, Date: None, Resolution: None, Response Time: 3496 ms
Name: 辽宁卫视, URL: http://110.7.131.193:9901$订阅源, Date: None, Resolution: None, Response Time: 2184 ms
Name: 辽宁卫视, URL: http://110.7.131.231:9901$订阅源, Date: None, Resolution: None, Response Time: 2377 ms
Name: 辽宁卫视, URL: http://110.7.131.231:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2377 ms
Name: 辽宁卫视, URL: http://222.219.183.103:8089/hls/35/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1849 ms
